sample_filename,method_key,strategy_key,method_name,method_type,checkpoint_path,status,processing_time_ms,heart_si_sdr_db,lung_si_sdr_db,heart_snr_improvement_db,lung_snr_improvement_db,heart_mse,lung_mse,heart_mae,lung_mae,heart_correlation,lung_correlation,heart_alignment_lag_samples,lung_alignment_lag_samples,heart_output_path,lung_output_path,failure_reason
M0056.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,22,-23.90418981301517,-18.350698081306724,0.6550856188897232,3.0712213039253173,4.7110621380852535e-05,1.565059028507676e-05,0.003708955831825733,0.002831841818988323,-0.06366613742869902,0.12003655604342513,-192.0,-352.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0056_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0056_fixed_filter_fixed_filter_baseline_lung.wav,
M0024.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,22,-20.445308803608036,-32.48560549403338,2.531512699787683,1.8987440675328435,4.1114941268460825e-05,9.200625936500728e-05,0.004363598767668009,0.006733535323292017,0.09457654737879803,-0.02374636963166068,324.0,116.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0024_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0024_fixed_filter_fixed_filter_baseline_lung.wav,
M0008.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,20,-25.378669462204662,-37.26325303048287,2.257977183828241,3.5460228124106417,1.705742397462018e-05,1.5374062058981508e-05,0.0032132300548255444,0.002918955869972706,-0.05375737870159783,0.013702389343593108,52.0,336.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0008_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0008_fixed_filter_fixed_filter_baseline_lung.wav,
M0009.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,19,-26.644898900195212,-31.11791094992091,11.12180140749144,0.11562622684583701,1.0124504115083255e-06,3.09166316583287e-05,0.0007523533422499895,0.0041418918408453465,-0.04648203077370559,-0.02779307772943294,-84.0,348.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0009_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0009_fixed_filter_fixed_filter_baseline_lung.wav,
M0109.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,20,-26.24596975189611,-30.991556928350818,4.176593837329134,4.170496986225528,8.002772119652946e-06,7.405057658615988e-06,0.0020893942564725876,0.001830612076446414,0.04866162541472168,-0.02820001456874553,-132.0,-292.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0109_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0109_fixed_filter_fixed_filter_baseline_lung.wav,
M0023.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,21,-24.261162164836783,-32.408863598224904,1.2890902924124203,3.1314780323356546,1.3978633432998322e-05,1.0194005881203339e-05,0.0026204735040664673,0.0019289188785478473,-0.061112407731377716,0.023956967958904583,320.0,164.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0023_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0023_fixed_filter_fixed_filter_baseline_lung.wav,
M0027.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,21,-24.895119258126265,-39.3562426596488,0.16116841406938814,0.1883591237336199,7.389102393062785e-05,3.479239603620954e-05,0.004190586041659117,0.004093399737030268,0.05682528215742748,-0.010768589017724806,188.0,332.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0027_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0027_fixed_filter_fixed_filter_baseline_lung.wav,
M0036.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,19,-22.691860261047374,-31.500767604151648,2.594002525617932,1.4568087569187433,5.70985212107189e-05,6.654365279246122e-05,0.004632703494280577,0.0060031358152627945,0.0731546259630016,-0.02659548522343121,-368.0,220.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0036_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0036_fixed_filter_fixed_filter_baseline_lung.wav,
M0058.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,19,-28.511643546504644,-37.95941534622937,7.179133340428537,0.33835199220838574,1.995255161091336e-06,3.631728031905368e-05,0.0008330665295943618,0.004125826992094517,0.03750697004058244,0.012647194509137632,-260.0,24.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0058_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0058_fixed_filter_fixed_filter_baseline_lung.wav,
M0063.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,23,-28.39441742563235,-37.38855063670008,2.89650575462397,6.499628691442014,5.495874574990012e-05,2.508936267986428e-05,0.00429527135565877,0.003274360904470086,0.03801588646230686,-0.013506187691788846,240.0,-128.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0063_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0063_fixed_filter_fixed_filter_baseline_lung.wav,
